Year,Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,Cancelled,Diverted
2007,3,28,5,339,610,AA,N104US,146.0,151.0,140.0,3.0,7.0,MCO,DFW,1079.0,0,0
2007,8,16,3,1300,1543,DL,N864WN,165.0,163.0,146.0,-64.0,-79.0,LAX,DFW,1187.0,0,0
2007,1,3,4,1713,2130,WN,N102UA,251.0,257.0,235.0,32.0,33.0,LAX,DFW,1825.0,0,0
2007,11,13,7,1212,1649,UA,N462US,280.0,277.0,255.0,32.0,33.0,SFO,MCO,1903.0,0,0
2007,12,7,7,1924,2218,DL,N683AA,180.0,174.0,156.0,-55.0,-60.0,ATL,DEN,1217.0,0,0
2007,2,20,7,1211,1654,US,N755UA,275.0,283.0,265.0,57.0,62.0,MCO,PHX,1852.0,0,0
2007,10,28,3,1926,2326,DL,N136WN,249.0,240.0,230.0,-22.0,-12.0,ATL,DEN,1782.0,0,0
2007,5,26,5,1645,1756,AA,N864WN,72.0,71.0,56.0,-6.0,-1.0,MCO,PHX,521.0,0,0
2007,1,22,1,1646,2215,US,N552AA,329.0,329.0,318.0,23.0,27.0,SFO,JFK,2431.0,0,0
2007,11,1,5,2155,2347,UA,N180DL,116.0,112.0,88.0,-35.0,-36.0,JFK,DEN,772.0,0,0
2007,12,25,6,2120,2324,DL,N870UA,120.0,124.0,108.0,36.0,35.0,LAX,JFK,842.0,0,0
2007,1,2,7,1414,1706,UA,N331US,172.0,172.0,161.0,56.0,52.0,DEN,SEA,1154.0,0,0
2007,8,15,5,1233,1350,AA,N167WN,73.0,77.0,65.0,17.0,7.0,JFK,ATL,514.0,0,0
2007,10,28,5,1047,1342,US,N180DL,178.0,175.0,150.0,22.0,28.0,SEA,PHX,1258.0,0,0
2007,10,24,2,1229,1405,WN,N559WN,92.0,96.0,85.0,77.0,69.0,DFW,SFO,665.0,0,0
2007,5,16,2,104,229,WN,N167WN,86.0,85.0,62.0,20.0,24.0,MCO,SEA,593.0,0,0
2007,11,24,3,20,544,AA,N136WN,326.0,324.0,306.0,28.0,38.0,PHX,LAX,2179.0,0,0
2007,10,2,2,227,358,UA,N588AA,88.0,91.0,80.0,102.0,109.0,DEN,ATL,640.0,0,0
2007,2,11,2,2013,2326,UA,N787UA,197.0,193.0,172.0,-20.0,-7.0,DFW,PHX,1401.0,0,0
2007,1,19,3,737,953,DL,N257DL,136.0,136.0,119.0,16.0,11.0,ATL,ORD,898.0,0,0
2007,2,10,2,345,435,UA,N454UA,58.0,50.0,34.0,52.0,56.0,PHX,ORD,365.0,0,0
2007,5,3,6,1948,33,WN,N653US,285.0,285.0,268.0,-12.0,-3.0,SFO,DFW,2016.0,0,0
2007,2,14,4,828,1339,UA,N119DL,308.0,311.0,289.0,-97.0,-85.0,JFK,DEN,2284.0,0,0
2007,1,3,7,1846,2209,WN,N586DL,200.0,203.0,190.0,-24.0,-35.0,DFW,ATL,1413.0,0,0
2007,4,13,2,524,740,AA,N462US,137.0,136.0,111.0,22.0,15.0,DEN,ATL,955.0,0,0
2007,8,12,6,2,202,DL,N588AA,117.0,120.0,105.0,42.0,43.0,PHX,LAX,852.0,0,0
2007,7,19,1,808,936,DL,N864WN,90.0,88.0,65.0,19.0,12.0,SFO,SEA,636.0,0,0
2007,4,19,6,1652,1839,UA,N864WN,104.0,107.0,83.0,5.0,4.0,ATL,SFO,792.0,0,0
2007,12,20,6,2237,2344,US,N369DL,65.0,67.0,48.0,41.0,41.0,SFO,JFK,496.0,0,0
2007,9,23,1,533,638,US,N572US,61.0,65.0,45.0,4.0,5.0,DFW,SFO,474.0,0,0
2007,8,13,6,745,1250,DL,N104US,301.0,305.0,288.0,42.0,42.0,DEN,SEA,2006.0,0,0
2007,12,24,5,1743,2051,DL,N864WN,199.0,188.0,174.0,3.0,-1.0,SEA,LAX,1224.0,0,0
2007,10,2,7,2128,113,US,N972AA,229.0,225.0,206.0,-11.0,-15.0,ORD,MCO,1620.0,0,0
2007,2,11,5,349,944,UA,N586DL,351.0,355.0,331.0,32.0,27.0,SEA,PHX,2359.0,0,0
2007,1,10,5,13,200,AA,N552AA,107.0,107.0,93.0,76.0,71.0,JFK,ORD,780.0,0,0
2007,11,28,3,1138,1348,UA,N130UA,128.0,130.0,118.0,34.0,51.0,ORD,PHX,963.0,0,0
2007,5,1,1,622,909,AA,N653US,168.0,167.0,155.0,-18.0,-17.0,PHX,SFO,1179.0,0,0
2007,1,4,7,1358,1801,DL,N972AA,242.0,243.0,227.0,5.0,6.0,MCO,SEA,1809.0,0,0
2007,6,15,1,1511,1602,DL,N454UA,49.0,51.0,35.0,-37.0,-23.0,SEA,SFO,358.0,0,0
2007,5,19,1,2058,8,UA,N681US,195.0,190.0,177.0,-5.0,-1.0,SFO,LAX,1254.0,0,0
2007,6,2,5,1836,2109,AA,N257DL,151.0,153.0,137.0,10.0,18.0,DFW,MCO,1120.0,0,0
2007,6,7,3,1500,1837,DL,N119DL,215.0,217.0,194.0,-6.0,-5.0,DFW,ATL,1580.0,0,0
2007,4,1,2,2209,2343,DL,N349UA,86.0,94.0,73.0,-29.0,-25.0,JFK,MCO,647.0,0,0
2007,6,20,6,915,1110,WN,N119DL,113.0,115.0,102.0,15.0,19.0,JFK,ATL,836.0,0,0
2007,6,12,1,907,1046,WN,N864WN,101.0,99.0,77.0,7.0,11.0,DEN,ATL,663.0,0,0
2007,12,14,3,2205,253,UA,N349UA,283.0,288.0,272.0,70.0,90.0,DFW,SFO,1925.0,0,0
2007,9,20,3,306,629,AA,N603AA,210.0,203.0,192.0,-17.0,-16.0,MCO,DEN,1436.0,0,0
2007,10,1,1,1226,1704,UA,N875DL,277.0,278.0,260.0,-48.0,-53.0,DFW,ORD,1916.0,0,0
2007,1,14,1,1518,2026,US,N107US,305.0,308.0,293.0,-35.0,-37.0,DFW,SEA,2210.0,0,0
2007,4,2,5,850,1334,AA,N331US,284.0,284.0,263.0,68.0,75.0,ATL,SEA,2004.0,0,0
2007,12,16,3,1854,2217,AA,N683AA,203.0,203.0,192.0,-28.0,-23.0,SEA,DEN,1472.0,0,0
2007,4,9,3,557,942,UA,N920AA,225.0,225.0,207.0,11.0,24.0,PHX,SFO,1594.0,0,0
2007,7,15,3,754,1145,UA,N331US,231.0,231.0,218.0,-6.0,-17.0,MCO,ATL,1651.0,0,0
2007,11,3,2,1507,1619,AA,N586DL,71.0,72.0,48.0,-24.0,-23.0,DFW,PHX,488.0,0,0
2007,8,4,1,1419,1758,US,N167WN,214.0,219.0,204.0,30.0,40.0,DEN,ORD,1528.0,0,0
2007,11,20,1,611,1114,UA,N672WN,302.0,303.0,279.0,-21.0,-21.0,LAX,SEA,2234.0,0,0
2007,2,26,7,1412,1928,DL,N130UA,323.0,316.0,302.0,-48.0,-52.0,PHX,JFK,2121.0,0,0
2007,7,13,7,2116,2205,AA,N114WN,42.0,49.0,25.0,9.0,17.0,PHX,DEN,337.0,0,0
2007,8,6,6,719,1255,AA,N672WN,334.0,336.0,318.0,-42.0,-36.0,PHX,SFO,2469.0,0,0
2007,5,19,5,1610,1811,UA,N861DL,133.0,121.0,101.0,-30.0,-29.0,DFW,LAX,820.0,0,0
2007,7,27,6,451,659,WN,N572US,136.0,128.0,104.0,44.0,43.0,SEA,SFO,915.0,0,0
2007,12,19,7,1641,1934,UA,N864WN,175.0,173.0,150.0,41.0,47.0,DFW,PHX,1166.0,0,0
2007,9,1,2,643,1159,US,N598UA,309.0,316.0,293.0,-15.0,-23.0,DFW,SEA,2223.0,0,0
2007,4,2,7,622,843,AA,N603AA,141.0,141.0,127.0,64.0,56.0,JFK,MCO,924.0,0,0
2007,1,17,2,11,102,AA,N588AA,52.0,51.0,36.0,24.0,18.0,ATL,MCO,361.0,0,0
2007,3,12,2,344,706,WN,N532DL,211.0,202.0,182.0,-69.0,-65.0,DFW,JFK,1392.0,0,0
2007,4,6,7,2047,2234,UA,N180DL,106.0,107.0,97.0,29.0,20.0,MCO,JFK,764.0,0,0
2007,11,20,1,229,510,UA,N130UA,163.0,161.0,144.0,-8.0,-9.0,LAX,DFW,1171.0,0,0
2007,4,2,1,1318,1741,AA,N972AA,257.0,263.0,249.0,-28.0,-26.0,DEN,LAX,1732.0,0,0
2007,10,26,7,2253,122,DL,N125US,145.0,149.0,128.0,-1.0,3.0,LAX,DFW,988.0,0,0
2007,4,1,2,644,921,DL,N668AA,169.0,157.0,142.0,17.0,11.0,DEN,JFK,1139.0,0,0
2007,9,27,5,1416,1623,UA,N552AA,131.0,127.0,108.0,54.0,55.0,DEN,LAX,910.0,0,0
2007,7,23,6,2309,430,WN,N119DL,321.0,321.0,309.0,89.0,92.0,ATL,LAX,2398.0,0,0
2007,12,11,3,1549,1656,DL,N552AA,66.0,67.0,43.0,25.0,37.0,DFW,ORD,476.0,0,0
2007,7,5,7,2303,421,WN,N588AA,312.0,318.0,301.0,53.0,49.0,DEN,LAX,2089.0,0,0
2007,12,17,3,1659,2000,US,N875DL,168.0,181.0,171.0,25.0,36.0,ATL,ORD,1314.0,0,0
2007,12,24,3,2136,259,DL,N107US,325.0,323.0,304.0,17.0,14.0,PHX,SFO,2348.0,0,0
2007,9,27,4,801,855,AA,N104US,52.0,54.0,30.0,21.0,45.0,ATL,DFW,398.0,0,0
2007,8,4,6,1227,1826,UA,N940AA,355.0,359.0,339.0,-18.0,-26.0,LAX,SEA,2639.0,0,0
2007,11,2,5,1155,1306,WN,N972AA,72.0,71.0,58.0,15.0,16.0,JFK,SEA,468.0,0,0
2007,12,28,1,309,725,WN,N532DL,257.0,256.0,244.0,4.0,3.0,DEN,PHX,1800.0,0,0
2007,3,28,1,602,743,AA,N369DL,109.0,101.0,84.0,-15.0,-18.0,SEA,MCO,714.0,0,0
2007,7,10,2,1837,18,WN,N672WN,349.0,341.0,316.0,52.0,58.0,JFK,SFO,2551.0,0,0
2007,2,13,2,306,531,WN,N653US,138.0,145.0,120.0,-1.0,1.0,SEA,ATL,987.0,0,0
2007,2,7,7,2337,141,DL,N672WN,124.0,124.0,114.0,-3.0,-10.0,MCO,ATL,874.0,0,0
2007,9,24,1,1720,2312,AA,N107US,357.0,352.0,332.0,75.0,86.0,LAX,PHX,2291.0,0,0
2007,1,14,1,1551,1912,WN,N369DL,201.0,201.0,185.0,-19.0,-22.0,DFW,PHX,1456.0,0,0
2007,9,5,7,2315,410,AA,N920AA,304.0,295.0,279.0,-10.0,-6.0,LAX,ATL,2001.0,0,0
2007,10,7,6,241,735,WN,N833UA,299.0,294.0,279.0,-11.0,5.0,PHX,JFK,2151.0,0,0
2007,3,27,4,643,734,WN,N107US,48.0,51.0,38.0,72.0,55.0,MCO,DEN,334.0,0,0
2007,9,7,5,136,638,AA,N875DL,303.0,302.0,281.0,-24.0,-9.0,PHX,DFW,2054.0,0,0
2007,5,22,6,409,845,AA,N833UA,274.0,276.0,266.0,-6.0,-0.0,MCO,SFO,1958.0,0,0
2007,11,17,3,152,439,US,N920AA,168.0,167.0,144.0,1.0,-10.0,SFO,PHX,1155.0,0,0
2007,11,19,5,1222,1359,AA,N349UA,100.0,97.0,84.0,-27.0,-15.0,JFK,ORD,714.0,0,0
2007,7,26,2,131,605,WN,N787UA,269.0,274.0,258.0,35.0,33.0,DFW,JFK,1805.0,0,0
2007,7,5,2,507,642,UA,N875DL,95.0,95.0,80.0,10.0,12.0,DEN,MCO,668.0,0,0
2007,9,28,6,145,610,AA,N940AA,254.0,265.0,244.0,78.0,71.0,MCO,DEN,1729.0,0,0
2007,7,13,5,333,820,AA,N703UA,280.0,287.0,266.0,1.0,6.0,ATL,JFK,1905.0,0,0
2007,9,2,4,2005,2247,DL,N833UA,158.0,162.0,140.0,46.0,43.0,DFW,ORD,1060.0,0,0
2007,3,17,1,545,732,DL,N125US,111.0,107.0,86.0,0.0,2.0,JFK,DFW,769.0,0,0
2007,10,13,3,1640,2158,WN,N703UA,315.0,318.0,294.0,-20.0,-14.0,JFK,DEN,2317.0,0,0
2007,7,12,2,2033,2332,UA,N130UA,190.0,179.0,164.0,-20.0,-21.0,LAX,DEN,1252.0,0,0
2007,10,6,3,852,1114,US,N331US,140.0,142.0,124.0,-25.0,-21.0,MCO,ATL,949.0,0,0
2007,7,26,6,2321,307,DL,N920AA,219.0,226.0,204.0,46.0,45.0,MCO,ATL,1684.0,0,0
2007,4,2,6,1314,1722,DL,N588AA,249.0,248.0,229.0,5.0,-8.0,ORD,LAX,1813.0,0,0
2007,2,16,3,743,1220,AA,N861DL,272.0,277.0,253.0,-46.0,-43.0,SEA,MCO,1823.0,0,0
2007,7,6,6,1822,2109,UA,N703UA,167.0,167.0,151.0,3.0,6.0,ORD,DEN,1173.0,0,0
2007,12,3,6,825,1254,US,N167WN,268.0,269.0,256.0,-4.0,-17.0,DFW,ATL,1919.0,0,0
2007,1,7,1,2016,2309,US,N532DL,167.0,173.0,149.0,12.0,3.0,JFK,DEN,1269.0,0,0
2007,7,25,2,1922,2206,AA,N681US,163.0,164.0,142.0,-22.0,-18.0,DEN,JFK,1204.0,0,0
2007,6,21,6,1615,1944,AA,N598UA,207.0,209.0,188.0,96.0,97.0,DFW,ORD,1558.0,0,0
2007,1,9,6,132,458,UA,N572US,205.0,206.0,192.0,42.0,33.0,JFK,SEA,1361.0,0,0
2007,7,27,2,2235,144,US,N645AA,194.0,189.0,165.0,-78.0,-69.0,LAX,SFO,1380.0,0,0
2007,10,5,5,1049,1309,AA,N376WN,140.0,140.0,118.0,45.0,54.0,MCO,SFO,961.0,0,0
2007,9,12,6,1355,1922,US,N972AA,329.0,327.0,315.0,9.0,27.0,SEA,ATL,2447.0,0,0
2007,12,19,6,1646,2103,AA,N257DL,254.0,257.0,234.0,29.0,33.0,DEN,SFO,1767.0,0,0
2007,7,3,6,1039,1338,WN,N462US,182.0,179.0,168.0,-36.0,-34.0,PHX,LAX,1214.0,0,0
2007,8,23,7,1747,2044,WN,N598UA,178.0,177.0,165.0,-48.0,-48.0,DEN,SFO,1165.0,0,0
2007,12,9,2,1627,1718,WN,N349UA,48.0,51.0,31.0,0.0,-16.0,SFO,DFW,338.0,0,0
2007,4,9,4,1549,2046,WN,N104US,303.0,297.0,274.0,-25.0,-24.0,LAX,ORD,2129.0,0,0
2007,10,12,4,1349,1654,US,N875DL,183.0,185.0,174.0,73.0,85.0,SFO,DFW,1335.0,0,0
2007,3,14,2,154,753,DL,N681US,359.0,359.0,338.0,18.0,19.0,DFW,JFK,2631.0,0,0
2007,5,15,6,700,812,DL,N681US,80.0,72.0,48.0,27.0,27.0,DEN,LAX,522.0,0,0
2007,9,28,4,841,1122,UA,N559WN,163.0,161.0,146.0,26.0,31.0,SFO,MCO,1105.0,0,0
2007,7,1,2,1450,1607,US,N672WN,85.0,77.0,58.0,29.0,39.0,JFK,PHX,557.0,0,0
2007,3,13,1,1633,1924,WN,N703UA,172.0,171.0,150.0,5.0,-3.0,SFO,JFK,1139.0,0,0
2007,8,19,3,2008,2323,DL,N349UA,203.0,195.0,171.0,-36.0,-27.0,SEA,MCO,1405.0,0,0
2007,7,11,4,2305,404,AA,N552AA,290.0,299.0,288.0,-10.0,-6.0,LAX,DFW,2164.0,0,0
2007,12,9,6,1107,1415,DL,N668AA,189.0,188.0,170.0,-2.0,-9.0,DEN,LAX,1307.0,0,0
2007,8,16,3,1237,1458,UA,N349UA,137.0,141.0,121.0,-20.0,-25.0,PHX,LAX,988.0,0,0
2007,11,15,5,1725,2134,DL,N940AA,250.0,249.0,227.0,-70.0,-73.0,SEA,MCO,1813.0,0,0
2007,12,20,1,1348,1612,WN,N342WN,138.0,144.0,131.0,-15.0,-20.0,LAX,JFK,1045.0,0,0
2007,2,15,6,1008,1153,WN,N257DL,106.0,105.0,85.0,23.0,16.0,DEN,ORD,716.0,0,0
2007,1,19,1,2028,2,UA,N114WN,212.0,214.0,200.0,8.0,1.0,ATL,PHX,1399.0,0,0
2007,7,5,6,407,821,UA,N598UA,247.0,254.0,235.0,6.0,3.0,MCO,DFW,1739.0,0,0
2007,6,1,5,431,712,WN,N107US,160.0,161.0,136.0,41.0,35.0,ORD,LAX,1115.0,0,0
2007,7,6,3,1744,2050,UA,N681US,180.0,186.0,167.0,28.0,27.0,LAX,MCO,1293.0,0,0
2007,9,27,1,1524,1644,AA,N104US,76.0,80.0,63.0,-30.0,-20.0,SEA,ORD,526.0,0,0
2007,4,24,6,1151,1625,DL,N645AA,277.0,274.0,264.0,-11.0,-8.0,PHX,SEA,2052.0,0,0
2007,3,13,3,503,720,AA,N454UA,140.0,137.0,120.0,39.0,38.0,DFW,JFK,987.0,0,0
2007,9,25,3,551,805,UA,N586DL,142.0,134.0,115.0,4.0,6.0,ATL,ORD,963.0,0,0
2007,5,20,3,1036,1635,DL,N870UA,361.0,359.0,343.0,11.0,4.0,PHX,DEN,2597.0,0,0
2007,12,11,3,1203,1415,AA,N130UA,129.0,132.0,120.0,-23.0,-24.0,LAX,JFK,880.0,0,0
2007,1,17,1,1434,1738,DL,N940AA,180.0,184.0,170.0,48.0,54.0,SFO,ORD,1320.0,0,0
2007,9,3,4,803,1121,UA,N104US,196.0,198.0,186.0,61.0,50.0,DFW,SFO,1324.0,0,0
2007,9,5,1,536,1048,US,N369DL,310.0,312.0,300.0,-18.0,-27.0,ATL,DFW,2128.0,0,0
2007,4,3,7,159,437,AA,N104US,164.0,158.0,146.0,69.0,55.0,JFK,ORD,1123.0,0,0
2007,2,28,6,1438,1603,UA,N598UA,86.0,85.0,70.0,46.0,44.0,DFW,LAX,610.0,0,0
2007,4,1,5,1055,1327,DL,N864WN,154.0,152.0,136.0,32.0,34.0,DEN,SEA,1041.0,0,0
2007,5,23,6,641,945,AA,N833UA,192.0,184.0,164.0,-49.0,-55.0,LAX,PHX,1205.0,0,0
2007,12,24,6,2350,546,US,N588AA,356.0,356.0,341.0,44.0,51.0,PHX,ORD,2637.0,0,0
2007,11,19,2,659,819,DL,N102UA,79.0,80.0,64.0,44.0,40.0,ORD,PHX,586.0,0,0
2007,3,17,5,1440,1933,WN,N107US,291.0,293.0,282.0,10.0,-8.0,ATL,MCO,2043.0,0,0
2007,6,8,6,1703,2136,US,N257WN,268.0,273.0,253.0,78.0,84.0,SFO,LAX,2030.0,0,0
2007,8,14,7,1642,2057,US,N572US,254.0,255.0,242.0,14.0,25.0,DFW,ATL,1872.0,0,0
2007,11,6,1,2150,18,US,N257WN,144.0,148.0,137.0,64.0,51.0,ATL,ORD,981.0,0,0
2007,2,3,2,633,824,UA,N940AA,114.0,111.0,99.0,39.0,43.0,DEN,ORD,722.0,0,0
2007,10,3,6,1144,1712,US,N681US,319.0,328.0,317.0,43.0,34.0,DFW,ATL,2296.0,0,0
2007,12,27,1,1555,2034,DL,N875DL,280.0,279.0,268.0,-37.0,-34.0,ORD,PHX,1861.0,0,0
2007,11,16,1,309,546,DL,N755UA,154.0,157.0,137.0,25.0,21.0,MCO,DEN,1093.0,0,0
2007,4,20,1,2311,342,DL,N681US,268.0,271.0,261.0,-23.0,-27.0,ATL,ORD,1866.0,0,0
2007,2,6,5,1002,1600,AA,N479DL,362.0,358.0,347.0,-37.0,-47.0,SEA,MCO,2502.0,0,0
2007,8,2,5,2211,353,US,N107US,345.0,342.0,324.0,-87.0,-92.0,DFW,PHX,2459.0,0,0
2007,1,12,7,1903,2228,US,N755UA,203.0,205.0,193.0,13.0,20.0,ORD,LAX,1455.0,0,0
2007,2,13,2,741,1029,UA,N479DL,169.0,168.0,153.0,-69.0,-61.0,JFK,SEA,1198.0,0,0
2007,1,22,7,424,1016,WN,N331US,355.0,352.0,340.0,27.0,34.0,DEN,SEA,2366.0,0,0
2007,3,20,7,1931,2146,US,N787UA,131.0,135.0,111.0,58.0,63.0,ATL,SFO,996.0,0,0
2007,11,17,1,424,723,WN,N588AA,175.0,179.0,163.0,-34.0,-37.0,PHX,JFK,1182.0,0,0
2007,9,13,3,1840,2144,US,N586DL,181.0,184.0,167.0,70.0,79.0,DFW,JFK,1208.0,0,0
2007,8,9,5,2100,2322,DL,N180DL,137.0,142.0,129.0,45.0,39.0,PHX,ATL,1051.0,0,0
2007,12,3,1,1309,1633,US,N864WN,197.0,204.0,188.0,-33.0,-27.0,MCO,JFK,1340.0,0,0
2007,6,3,4,1745,2238,DL,N114WN,294.0,293.0,272.0,-37.0,-32.0,SEA,LAX,2142.0,0,0
2007,1,27,1,1909,29,DL,N603AA,323.0,320.0,304.0,31.0,37.0,LAX,DFW,2169.0,0,0
2007,2,9,1,1639,1921,WN,N559WN,162.0,162.0,150.0,-20.0,-16.0,LAX,PHX,1195.0,0,0
2007,4,11,7,1920,2040,UA,N703UA,85.0,80.0,58.0,45.0,49.0,MCO,JFK,533.0,0,0
2007,9,6,5,2222,52,UA,N349UA,142.0,150.0,134.0,28.0,37.0,ATL,MCO,1077.0,0,0
2007,5,1,6,1550,1637,US,N369DL,54.0,47.0,30.0,-9.0,-7.0,SEA,DFW,350.0,0,0
2007,4,16,4,1757,2321,WN,N875DL,334.0,324.0,306.0,4.0,0.0,LAX,DFW,2308.0,0,0
2007,2,5,4,350,801,UA,N672WN,248.0,251.0,233.0,2.0,-12.0,ATL,ORD,1633.0,0,0
2007,9,12,5,430,832,DL,N532DL,245.0,242.0,218.0,32.0,27.0,PHX,LAX,1678.0,0,0
2007,1,2,7,1133,1722,US,N864WN,352.0,349.0,339.0,72.0,85.0,DEN,DFW,2400.0,0,0
2007,6,11,1,2309,220,UA,N257DL,191.0,191.0,171.0,-23.0,-28.0,SFO,JFK,1399.0,0,0
2007,9,28,5,2147,2302,UA,N755AA,66.0,75.0,62.0,-36.0,-36.0,ATL,DEN,532.0,0,0
2007,7,11,2,2239,323,AA,N376WN,285.0,284.0,272.0,24.0,20.0,SFO,DFW,1995.0,0,0
2007,9,18,1,2204,134,WN,N532DL,208.0,210.0,195.0,-6.0,7.0,LAX,DEN,1458.0,0,0
2007,10,12,5,326,546,UA,N462US,144.0,140.0,129.0,-59.0,-49.0,DFW,PHX,943.0,0,0
2007,3,11,1,449,1039,UA,N107US,347.0,350.0,335.0,20.0,29.0,ORD,LAX,2389.0,0,0
2007,2,12,7,1526,1704,UA,N104US,109.0,98.0,80.0,-16.0,-12.0,SEA,ORD,704.0,0,0
2007,1,19,2,1951,2354,UA,N603AA,246.0,243.0,223.0,-29.0,-44.0,JFK,ORD,1698.0,0,0
2007,7,10,3,529,1038,US,N376WN,307.0,309.0,297.0,-37.0,-44.0,DEN,LAX,2162.0,0,0
2007,4,6,2,305,627,WN,N653US,192.0,202.0,178.0,16.0,21.0,SEA,SFO,1485.0,0,0
2007,3,22,7,642,844,AA,N331US,119.0,122.0,99.0,-33.0,-39.0,SEA,SFO,869.0,0,0
2007,9,27,1,2030,101,DL,N831WN,274.0,271.0,252.0,-29.0,-24.0,SEA,JFK,1980.0,0,0
2007,10,15,2,1715,1901,US,N454UA,107.0,106.0,92.0,-3.0,-4.0,LAX,DFW,778.0,0,0
2007,12,18,6,1229,1327,US,N681US,57.0,58.0,37.0,62.0,66.0,PHX,JFK,416.0,0,0
2007,6,1,2,19,248,UA,N532DL,149.0,149.0,136.0,17.0,20.0,PHX,SFO,1020.0,0,0
2007,7,25,7,821,957,UA,N598UA,95.0,96.0,73.0,-0.0,7.0,ORD,MCO,717.0,0,0
2007,12,12,6,1334,1459,AA,N454UA,87.0,85.0,63.0,41.0,42.0,ORD,DFW,630.0,0,0
2007,7,5,7,2354,351,WN,N454UA,238.0,237.0,221.0,64.0,68.0,ORD,DEN,1700.0,0,0
2007,3,7,2,2338,458,US,N702US,315.0,320.0,310.0,-40.0,-43.0,SEA,DFW,2391.0,0,0
2007,4,22,2,1331,1514,US,N787UA,104.0,103.0,86.0,21.0,25.0,PHX,JFK,769.0,0,0
2007,12,17,7,1513,1824,UA,N107US,193.0,191.0,177.0,44.0,34.0,LAX,DFW,1251.0,0,0
2007,1,22,7,20,448,UA,N167WN,266.0,268.0,253.0,-65.0,-70.0,DEN,SFO,1983.0,0,0
2007,10,24,1,621,754,DL,N104US,84.0,93.0,78.0,29.0,30.0,PHX,DEN,642.0,0,0
2007,8,3,7,1623,1729,UA,N787UA,66.0,66.0,56.0,16.0,12.0,SEA,MCO,491.0,0,0
2007,6,21,4,2343,303,UA,N645AA,203.0,200.0,-5.0,26.0,46.0,PHX,DFW,1336.0,0,0
2007,11,6,7,510,615,UA,N559WN,67.0,65.0,43.0,-45.0,-46.0,ORD,LAX,435.0,0,0
2007,10,4,6,731,1026,US,N588AA,174.0,175.0,164.0,-32.0,-21.0,PHX,JFK,1234.0,0,0
2007,6,24,3,1517,1933,US,N257DL,262.0,256.0,234.0,12.0,6.0,ORD,SEA,1773.0,0,0
2007,8,15,6,644,952,DL,N107US,180.0,188.0,175.0,-106.0,-93.0,MCO,SFO,1369.0,0,0
2007,10,17,7,909,1008,WN,N653US,57.0,59.0,37.0,32.0,24.0,DFW,ORD,385.0,0,0
2007,8,14,7,711,756,WN,N668AA,48.0,45.0,27.0,29.0,24.0,MCO,SFO,311.0,0,0
2007,6,1,1,1756,2328,DL,N462US,344.0,332.0,321.0,-28.0,-26.0,DEN,DFW,2444.0,0,0
2007,11,13,2,1023,1250,AA,N755AA,146.0,147.0,130.0,60.0,56.0,SEA,MCO,962.0,0,0
2007,11,25,3,659,1002,DL,N668AA,181.0,183.0,159.0,1.0,12.0,SFO,MCO,1192.0,0,0
2007,1,11,5,533,1042,AA,N257DL,305.0,309.0,287.0,-18.0,-28.0,JFK,SEA,2301.0,0,0
2007,7,1,1,914,1146,DL,N864WN,155.0,152.0,132.0,-76.0,-83.0,DEN,PHX,1061.0,0,0
2007,11,20,1,128,507,DL,N125US,216.0,219.0,196.0,25.0,14.0,SFO,JFK,1629.0,0,0
2007,2,21,3,1113,1334,UA,N603AA,148.0,141.0,129.0,-62.0,-71.0,SEA,PHX,988.0,0,0
2007,5,4,2,1731,2215,DL,N940AA,286.0,284.0,262.0,-6.0,1.0,PHX,JFK,2001.0,0,0
2007,7,27,3,1557,2059,WN,N376WN,304.0,302.0,291.0,-6.0,-17.0,ORD,DFW,2202.0,0,0
2007,4,2,6,253,616,US,N125US,206.0,203.0,179.0,80.0,84.0,DFW,LAX,1398.0,0,0
2007,9,3,7,2053,104,DL,N875DL,254.0,251.0,229.0,2.0,0.0,ATL,MCO,1746.0,0,0
2007,12,19,5,1259,1438,DL,N588AA,95.0,99.0,82.0,19.0,2.0,JFK,PHX,668.0,0,0
2007,5,11,2,318,429,US,N479DL,61.0,71.0,49.0,67.0,70.0,MCO,DFW,517.0,0,0
2007,10,6,6,430,545,US,N875DL,71.0,75.0,62.0,9.0,-4.0,ORD,DFW,538.0,0,0
2007,2,5,7,2038,2330,UA,N257DL,172.0,172.0,155.0,-0.0,-1.0,SEA,MCO,1171.0,0,0
2007,6,11,7,2024,2220,UA,N702US,115.0,116.0,106.0,-9.0,-2.0,ATL,ORD,778.0,0,0
2007,1,25,7,1246,1433,UA,N683AA,98.0,107.0,87.0,-62.0,-60.0,JFK,PHX,787.0,0,0
2007,6,26,2,1225,1704,US,N572US,282.0,279.0,263.0,-17.0,-3.0,PHX,DEN,1971.0,0,0
2007,1,14,6,1922,2319,DL,N672WN,236.0,237.0,214.0,45.0,36.0,ATL,ORD,1603.0,0,0
2007,11,4,6,1342,1651,DL,N167WN,191.0,189.0,167.0,24.0,13.0,DEN,JFK,1293.0,0,0
2007,12,20,7,418,555,AA,N645AA,90.0,97.0,77.0,-13.0,-16.0,MCO,ORD,639.0,0,0
2007,2,24,6,1642,1846,DL,N107US,126.0,124.0,105.0,-7.0,-11.0,ATL,SFO,891.0,0,0
